,City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
272,1215502,Banda Aceh,100,ID,1658474037,61,5.5577,95.3222,87.13,10.27
273,1215502,Banda Aceh,100,ID,1658474037,61,5.5577,95.3222,87.13,10.27
274,3902377,La Santisima Trinidad,0,BO,1658474210,54,-14.8333,-64.9,67.89,3.69
275,5861897,Fairbanks,75,US,1658474210,79,64.8378,-147.7164,59.34,1.01
276,4032420,Neiafu,15,TO,1658474211,72,-18.65,-173.9833,77.72,12.53
277,1847947,Shingū,1,JP,1658474211,57,33.7333,135.9833,88.07,8.57
278,5128581,New York,0,US,1658474173,62,40.7143,-74.006,83.28,9.22
279,1788852,Xining,0,CN,1658474212,45,36.6167,101.7667,72.81,4.23
280,2027244,Bagdarin,100,RU,1658474213,50,54.4333,113.6,78.51,6.33
281,2063036,Port Lincoln,100,AU,1658474213,51,-34.7333,135.8667,59.85,12.75
282,2063036,Port Lincoln,100,AU,1658474213,51,-34.7333,135.8667,59.85,12.75
283,5134295,Rome,0,US,1658473928,93,43.2128,-75.4557,69.73,1.01
284,3374210,São Filipe,95,CV,1658474215,87,14.8961,-24.4956,73.71,6.91
285,1633034,Palu,87,ID,1658474215,90,-0.8917,119.8707,82.26,2.24
286,3421193,Paamiut,6,GL,1658474216,78,61.994,-49.6678,47.03,3.74
287,5044290,Saint Anthony,0,US,1658474216,66,45.0205,-93.218,73.65,6.91
288,1636308,Manokwari,50,ID,1658474121,71,-0.8667,134.0833,82.13,3.22
289,86049,Jalu,0,LY,1658474217,37,29.0331,21.5482,80.29,8.7
290,3628473,San Cristobal,98,VE,1658474218,91,7.7669,-72.225,63.14,3.27
291,4013679,Coahuayana Viejo,63,MX,1658474218,89,18.7333,-103.6833,78.75,3.56
292,586320,İstisu,2,AZ,1658474219,48,40.9457,48.0738,75.87,8.52
293,586320,İstisu,2,AZ,1658474219,48,40.9457,48.0738,75.87,8.52
294,3075493,Hořice,0,CZ,1658474219,69,50.3661,15.6318,76.68,3.8
295,286245,Sur,10,OM,1658474220,55,22.5667,59.5289,94.01,5.12
296,343292,Āsosa,90,ET,1658474220,78,10.0667,34.5333,67.78,2.59
297,6184365,Woodstock,49,CA,1658474199,81,43.1334,-80.7497,65.88,6.31
298,5367788,Lompoc,100,US,1658474222,94,34.6391,-120.4579,57.34,5.75
299,157045,Kirya,62,TZ,1658474222,57,-3.9167,37.4833,71.26,11.65
